county,county_pcode,county_lat,county_lon,year,maize_area_ha,maize_production_t,yield_t_ha,season_basis,yield_qc_flag,rain_dekads_available,rain_total_jan_jun_mm,rain_lta_jan_jun_mm,rain_anomaly_pct,rain_mean_dekad_mm,rain_std_dekad_mm,rain_cv,wet_dekads_ge20mm,heavy_dekads_ge50mm,dry_dekads_lt10mm,longest_dry_spell_dekads,rain_onset_doy,crop_source,crop_source_url,rainfall_source,rainfall_source_url
Murang'a,KE021,-0.828519,37.004173,2001,27551.000000,36410.000000,1.321549,Annual,0,18.000000,825.949583,695.837541,18.698623,45.886088,39.737092,0.865994,12.000000,5.000000,3.000000,3.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Nakuru,KE032,-0.458448,36.100384,2001,60320.805242,95059.000000,1.575891,Annual,0,18.000000,595.789925,535.090196,11.343831,33.099440,20.274921,0.612546,13.000000,4.000000,3.000000,3.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Nandi,KE029,0.227352,35.123876,2001,61000.000000,147300.000000,2.414754,Annual,0,18.000000,896.428575,819.099630,9.440725,49.801588,28.182638,0.565898,15.000000,9.000000,2.000000,2.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Narok,KE033,-1.279878,35.476358,2001,55555.597759,96751.000000,1.741517,Annual,0,18.000000,640.770153,591.197598,8.385108,35.598342,22.107676,0.621031,14.000000,3.000000,0.000000,0.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Nyamira,KE046,-0.649378,34.933398,2001,32424.000000,84286.228623,2.599501,Annual,0,18.000000,1148.344822,912.716100,25.816212,63.796935,36.915439,0.578640,16.000000,11.000000,0.000000,0.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Nyandarua,KE018,-0.389093,36.497431,2001,14950.000000,21530.000000,1.440134,Annual,0,18.000000,685.092584,598.538580,14.460890,38.060699,25.671943,0.674500,13.000000,5.000000,3.000000,3.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Nyeri,KE019,-0.314375,36.930473,2001,22300.000000,24086.000000,1.080090,Annual,0,18.000000,730.945468,644.133946,13.477247,40.608082,30.951937,0.762211,12.000000,5.000000,3.000000,3.000000,80.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Samburu,KE025,1.541373,36.941540,2001,2400.000000,3114.000000,1.297500,Annual,0,18.000000,284.309492,270.988171,4.915831,15.794972,18.565979,1.175436,5.000000,1.000000,13.000000,6.000000,80.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Siaya,KE041,-0.057674,34.199887,2001,68799.000000,85421.692169,1.241612,Annual,0,18.000000,801.037500,811.195420,-1.252216,44.502083,21.963126,0.493530,15.000000,8.000000,1.000000,1.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Taita Taveta,KE006,-3.405203,38.371760,2001,7253.000000,5875.517552,0.810081,Annual,0,18.000000,289.950089,310.607723,-6.650715,16.108338,14.855608,0.922231,5.000000,0.000000,10.000000,4.000000,80.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Tana River,KE004,-1.534918,39.550288,2001,807.000000,653.735374,0.810081,Annual,0,18.000000,145.801621,192.080568,-24.093508,8.100090,7.291809,0.900213,2.000000,0.000000,14.000000,8.000000,80.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Tharaka-Nithi,KE013,-0.191445,37.960417,2001,4227.000000,2560.036004,0.605639,Annual,0,18.000000,567.940474,547.091662,3.810844,31.552249,39.223948,1.243143,8.000000,3.000000,7.000000,4.000000,80.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Trans Nzoia,KE026,1.045915,34.980778,2001,89300.000000,208902.000000,2.339328,Annual,0,18.000000,678.759499,634.237966,7.019689,37.708861,24.082192,0.638635,12.000000,6.000000,3.000000,2.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Turkana,KE023,3.162488,35.313492,2001,300.000000,351.000000,1.170000,Annual,0,18.000000,147.546662,172.177661,-14.305572,8.197037,8.395185,1.024173,3.000000,0.000000,15.000000,8.000000,80.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Uasin Gishu,KE027,0.478188,35.303799,2001,49000.000000,123492.000000,2.520245,Annual,0,18.000000,652.081089,606.721928,7.476104,36.226727,25.488930,0.703595,12.000000,7.000000,4.000000,2.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Vihiga,KE038,0.084857,34.707784,2001,22700.000000,34052.205221,1.500097,Annual,0,18.000000,1007.052631,1006.033351,0.101317,55.947368,27.403700,0.489812,17.000000,11.000000,1.000000,1.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Wajir,KE008,1.939715,40.024507,2001,1775.000000,1420.000000,0.800000,Annual,0,18.000000,142.595997,193.539230,-26.321916,7.922000,12.556064,1.584961,3.000000,1.000000,14.000000,8.000000,101.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
West Pokot,KE024,1.893374,35.212768,2001,18600.000000,21368.000000,1.148817,Annual,0,18.000000,493.360547,443.095810,11.343988,27.408919,20.751539,0.757109,10.000000,3.000000,6.000000,3.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Baringo,KE030,0.726352,36.018591,2002,18151.666508,26385.076714,1.453590,Annual,0,18.000000,463.920229,465.744538,-0.391697,25.773346,28.268004,1.096792,7.000000,2.000000,6.000000,4.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Bomet,KE036,-0.716095,35.238459,2002,26788.719020,49881.687906,1.862041,Annual,0,18.000000,870.126326,842.724213,3.251611,48.340351,35.056445,0.725200,16.000000,6.000000,2.000000,1.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Bungoma,KE039,0.785694,34.718757,2002,69381.928518,208846.455257,3.010099,Annual,0,18.000000,823.640007,854.742337,-3.638796,45.757778,33.679980,0.736049,14.000000,6.000000,2.000000,1.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Busia,KE040,0.375707,34.265111,2002,26303.540524,43558.311152,1.655987,Annual,0,18.000000,948.615380,900.425645,5.351884,52.700854,39.688586,0.753092,14.000000,6.000000,2.000000,1.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Elgeyo-Marakwet,KE028,0.745102,35.560856,2002,27065.843700,59359.256383,2.193143,Annual,0,18.000000,632.464643,657.566659,-3.817410,35.136925,37.473172,1.066490,9.000000,4.000000,3.000000,2.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Embu,KE014,-0.532830,37.664629,2002,38980.000000,48002.106211,1.231455,Annual,0,18.000000,669.351645,525.286081,27.426115,37.186202,51.166330,1.375949,8.000000,3.000000,8.000000,4.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Garissa,KE007,-0.520490,40.355590,2002,788.000000,704.000000,0.893401,Annual,0,18.000000,252.231619,240.279175,4.974399,14.012868,18.493342,1.319740,4.000000,1.000000,10.000000,6.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Homa Bay,KE043,-0.562403,34.314532,2002,39071.000000,30682.200000,0.785293,Annual,0,18.000000,836.834862,734.102143,13.994336,46.490826,32.087670,0.690194,15.000000,6.000000,2.000000,1.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Isiolo,KE011,1.006385,38.747651,2002,2226.000000,2992.000000,1.344115,Annual,0,18.000000,237.443378,173.962088,36.491451,13.191299,20.469782,1.551764,4.000000,2.000000,11.000000,6.000000,101.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kajiado,KE034,-2.112369,36.777606,2002,33532.086222,51575.782967,1.538102,Annual,0,18.000000,377.191012,373.466385,0.997313,20.955056,19.709710,0.940571,7.000000,3.000000,8.000000,4.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kakamega,KE037,0.497190,34.800929,2002,63351.411851,172401.551639,2.721353,Annual,0,18.000000,1022.589477,951.356143,7.487557,56.810527,37.811647,0.665575,16.000000,7.000000,2.000000,1.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kericho,KE035,-0.316683,35.225997,2002,47018.820625,116534.248068,2.478460,Annual,0,18.000000,790.522398,795.027352,-0.566641,43.917911,35.446985,0.807119,15.000000,6.000000,2.000000,1.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kiambu,KE022,-1.034385,36.843216,2002,21200.000000,28620.000000,1.350000,Annual,0,18.000000,652.190479,695.396027,-6.213085,36.232804,42.096005,1.161820,8.000000,4.000000,8.000000,3.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kilifi,KE003,-3.152441,39.672708,2002,38231.000000,27950.000000,0.731082,Annual,0,18.000000,432.336632,488.607513,-11.516581,24.018702,18.131295,0.754882,9.000000,2.000000,4.000000,3.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kirinyaga,KE020,-0.467350,37.301902,2002,27100.000000,24552.000000,0.905978,Annual,0,18.000000,766.020839,646.759723,18.439787,42.556713,53.977801,1.268373,9.000000,4.000000,7.000000,4.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kisii,KE045,-0.736677,34.753510,2002,49555.000000,153355.000000,3.094642,Annual,0,18.000000,1010.025009,925.845013,9.092234,56.112500,37.655058,0.671064,15.000000,9.000000,1.000000,1.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kisumu,KE042,-0.194380,34.777329,2002,18519.000000,34466.000000,1.861116,Annual,0,18.000000,930.840570,816.425122,14.014200,51.713365,33.774642,0.653112,16.000000,8.000000,2.000000,1.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kitui,KE015,-1.560490,38.371810,2002,77939.000000,33632.114311,0.431518,Annual,0,18.000000,291.063190,272.434005,6.838055,16.170177,19.545626,1.208745,4.000000,3.000000,10.000000,5.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kwale,KE002,-4.120591,39.066136,2002,10839.400000,7760.801080,0.715981,Annual,0,18.000000,550.825276,541.885007,1.649846,30.601404,27.201040,0.888882,10.000000,3.000000,4.000000,3.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Laikipia,KE031,0.289134,36.825248,2002,19768.227139,22816.297778,1.154190,Annual,0,18.000000,400.337754,361.774838,10.659369,22.240986,23.080371,1.037740,6.000000,4.000000,8.000000,4.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Lamu,KE005,-2.063679,40.545830,2002,5161.000000,3006.480648,0.582538,Annual,0,18.000000,435.334963,534.602138,-18.568421,24.185276,27.566238,1.139794,10.000000,3.000000,8.000000,6.000000,111.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Machakos,KE016,-1.276237,37.394595,2002,145000.000000,59850.000000,0.412759,Annual,0,18.000000,423.300493,412.340392,2.658023,23.516694,27.197263,1.156509,6.000000,3.000000,10.000000,4.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Makueni,KE017,-2.253637,37.876663,2002,88000.000000,24462.000000,0.277977,Annual,0,18.000000,321.435800,334.183265,-3.814513,17.857544,18.710381,1.047758,7.000000,1.000000,9.000000,4.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Mandera,KE009,3.230964,40.711346,2002,2670.000000,3002.000000,1.124345,Annual,0,18.000000,214.065327,189.924349,12.710839,11.892518,23.775388,1.999189,2.000000,2.000000,14.000000,8.000000,101.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Marsabit,KE010,2.860480,37.714884,2002,6800.000000,4860.000000,0.714706,Annual,0,18.000000,225.196181,184.486778,22.066299,12.510899,14.646315,1.170684,5.000000,1.000000,11.000000,6.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Meru,KE012,0.229055,37.776111,2002,112485.000000,147716.000000,1.313206,Annual,0,18.000000,764.991188,524.441410,45.867808,42.499510,59.905503,1.409557,7.000000,5.000000,8.000000,3.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Migori,KE044,-1.018704,34.309173,2002,41155.000000,85209.000000,2.070441,Annual,0,18.000000,868.091954,753.103059,15.268680,48.227331,35.490655,0.735903,14.000000,7.000000,2.000000,1.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Mombasa,KE001,-3.990448,39.701130,2002,690.000000,446.039604,0.646434,Annual,0,18.000000,642.200000,734.479994,-12.563990,35.677778,35.820921,1.004012,9.000000,5.000000,6.000000,4.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Murang'a,KE021,-0.828519,37.004173,2002,34548.000000,23517.000000,0.680705,Annual,0,18.000000,730.756311,695.837541,5.018236,40.597573,48.999582,1.206958,8.000000,4.000000,7.000000,3.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Nakuru,KE032,-0.458448,36.100384,2002,55721.279403,90828.529272,1.630051,Annual,0,18.000000,555.676467,535.090196,3.847253,30.870915,28.726457,0.930535,8.000000,3.000000,3.000000,2.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Nandi,KE029,0.227352,35.123876,2002,56348.684835,140744.615047,2.497744,Annual,0,18.000000,882.384623,819.099630,7.726165,49.021368,36.532256,0.745231,16.000000,6.000000,2.000000,1.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Narok,KE033,-1.279878,35.476358,2002,51319.424081,92445.229127,1.801369,Annual,0,18.000000,649.653516,591.197598,9.887712,36.091862,30.282851,0.839049,10.000000,5.000000,2.000000,1.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Nyamira,KE046,-0.649378,34.933398,2002,22285.000000,74072.000000,3.323850,Annual,0,18.000000,992.241391,912.716100,8.713037,55.124522,35.370761,0.641652,15.000000,10.000000,1.000000,1.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Nyandarua,KE018,-0.389093,36.497431,2002,14550.000000,26190.000000,1.800000,Annual,0,18.000000,601.592604,598.538580,0.510247,33.421811,33.347365,0.997773,10.000000,4.000000,3.000000,2.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Nyeri,KE019,-0.314375,36.930473,2002,24475.000000,26370.000000,1.077426,Annual,0,18.000000,640.254539,644.133946,-0.602267,35.569697,38.340469,1.077897,9.000000,3.000000,5.000000,3.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Samburu,KE025,1.541373,36.941540,2002,2216.997436,2975.415691,1.342093,Annual,0,18.000000,370.267151,270.988171,36.635909,20.570397,23.029989,1.119569,7.000000,4.000000,11.000000,6.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Siaya,KE041,-0.057674,34.199887,2002,61044.000000,89393.000000,1.464403,Annual,0,18.000000,898.449999,811.195420,10.756296,49.913889,36.092875,0.723103,14.000000,6.000000,2.000000,1.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Taita Taveta,KE006,-3.405203,38.371760,2002,8718.000000,3487.398740,0.400023,Annual,0,18.000000,342.162211,310.607723,10.158952,19.009012,18.350323,0.965349,7.000000,1.000000,7.000000,3.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Tana River,KE004,-1.534918,39.550288,2002,1518.000000,2125.211521,1.400008,Annual,0,18.000000,185.106075,192.080568,-3.631025,10.283671,9.749564,0.948063,4.000000,0.000000,13.000000,6.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Tharaka-Nithi,KE013,-0.191445,37.960417,2002,3741.000000,2449.000000,0.654638,Annual,0,18.000000,795.285705,547.091662,45.366080,44.182539,69.293418,1.568344,8.000000,3.000000,8.000000,4.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Trans Nzoia,KE026,1.045915,34.980778,2002,82490.779603,199605.102325,2.419726,Annual,0,18.000000,549.164552,634.237966,-13.413485,30.509142,27.484204,0.900851,9.000000,4.000000,5.000000,4.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Turkana,KE023,3.162488,35.313492,2002,277.124680,335.379225,1.210211,Annual,0,18.000000,191.825557,172.177661,11.411408,10.656975,11.364817,1.066421,3.000000,0.000000,10.000000,6.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Uasin Gishu,KE027,0.478188,35.303799,2002,45263.697655,117996.157511,2.606861,Annual,0,18.000000,600.441452,606.721928,-1.035149,33.357858,31.230151,0.936216,9.000000,4.000000,3.000000,3.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
